id,date,county,state,fips,cases,deaths,stay_at_home_announced,stay_at_home_effective,total_population,population_density_per_sqmi,percent_single_parent_households_CHR,percent_adults_with_diabetes,percent_food_insecure,percent_insufficient_sleep,percent_unemployed_CDC,percent_no_highschool_diploma,percent_age_65_and_older,percent_age_17_and_younger,percent_disabled,percent_multi_unit_housing,percent_fair_or_poor_health,percent_not_proficient_in_english,percent_female,percent_rural,percent_minorities,state,Winning_party
6935,3/21/2020,Gloucester,Virginia,51073,2,0,no,no,37021,169.9718386,24.5,12.6,8.1,32.3,4.2,10.2,17.2,20.6,14.9,1.7,13,0.1,50.8,64.6,14.8,Virginia,Democrat Win
6936,3/21/2020,Goochland,Virginia,51075,1,0,no,no,21979,78.09905036,20.4,9.7,6.9,31.8,5.1,9.4,19.3,19.4,12.3,0.9,12.6,0.3,51,97,22.5,Virginia,Democrat Win
6937,3/21/2020,Hanover,Virginia,51085,1,0,no,no,102199,218.109765,19.2,12.5,6.6,30.8,3.8,7.4,15.5,22.9,9.6,4.7,11.6,0.5,51.1,39.1,15.3,Virginia,Democrat Win
6938,3/21/2020,Harrisonburg city,Virginia,51660,1,0,no,no,51979,2999.013634,36.4,7,15.4,34.9,5.9,14.9,8.1,15.8,6.8,19.3,22.5,7.8,51.9,0,31.7,Virginia,Democrat Win
6939,3/21/2020,Henrico,Virginia,51087,7,0,no,no,321921,1377.48028,34.6,9.5,11.9,32.9,6.3,9.1,13.8,23.5,10.6,14.4,14,2.5,52.6,4.3,45.1,Virginia,Democrat Win
6940,3/21/2020,Isle of Wight,Virginia,51093,1,0,no,no,36027,114.1450755,28.9,11.9,10.3,33.5,8.1,13.4,17.2,21.3,11.5,4.6,14.4,0.8,51,57.4,29.1,Virginia,Democrat Win
6941,3/21/2020,James City,Virginia,51095,20,2,no,no,71900,504.6735723,24.4,9.9,8,36.9,4.9,6.1,23,20.5,11.7,8.3,12.9,1,51.7,15.9,23.6,Virginia,Democrat Win
6942,3/21/2020,Loudoun,Virginia,51107,14,0,no,no,362435,702.7254494,13.5,6.3,3.4,32.8,3.9,6.5,8,29.4,5.5,12,11.1,3.8,50.5,12.6,41.4,Virginia,Democrat Win
6943,3/21/2020,Mecklenburg,Virginia,51117,1,0,no,no,31209,49.89692432,47.5,19.4,15.2,37.9,6.1,20.1,23.8,19.2,20.3,1.4,19,0.3,51.4,77.8,39.9,Virginia,Democrat Win
6944,3/21/2020,Newport News city,Virginia,51700,2,0,no,no,181606,2628.855519,45,13.9,16.3,37.4,8.3,10.8,11.7,23.4,13.2,16.2,19.1,1.7,51.7,0,55.3,Virginia,Democrat Win
6945,3/21/2020,Norfolk city,Virginia,51710,3,0,no,no,245724,4612.230667,50.4,10.8,18.3,41.2,9.7,12.5,9.9,20.2,12.3,16.2,19.4,1.4,47.9,0,56.2,Virginia,Democrat Win
6946,3/21/2020,Portsmouth city,Virginia,51740,1,0,no,no,96071,2884.974991,55.2,12.3,18.6,44.3,10.9,15.1,13.8,23.5,13.5,9.4,18.5,0.7,52,0,61.1,Virginia,Democrat Win
6947,3/21/2020,Prince Edward,Virginia,51147,1,0,no,no,23077,65.94233412,33.6,14.1,16,35.5,6.6,16.9,15.1,15.7,13.4,9.4,20.5,2.2,49.9,63.2,37.8,Virginia,Democrat Win
6948,3/21/2020,Prince William,Virginia,51153,14,0,no,no,443630,1318.686147,21.3,9.1,5.8,38,5.4,11,8.3,28,7.2,12.6,15.3,6,50,4.2,54.5,Virginia,Democrat Win
6949,3/21/2020,Richmond city,Virginia,51760,6,0,no,no,216773,3623.544443,63.4,11.5,20.3,38.6,9.1,16,11.5,18.2,15.5,21.3,19.5,2.9,52.6,0,60.2,Virginia,Democrat Win
6950,3/21/2020,Spotsylvania,Virginia,51177,1,0,no,no,129181,321.7506567,25.7,11.3,7.7,34.8,5.6,10.4,12.1,25.8,11.2,6.7,14.5,1.9,50.9,32.3,29.9,Virginia,Democrat Win
6951,3/21/2020,Stafford,Virginia,51179,2,0,no,no,139548,518.6634856,22.8,7.3,6.3,37.8,4.9,6.5,9.1,26.8,8.6,5.1,11.8,1.9,49.6,19.8,35.3,Virginia,Democrat Win
6952,3/21/2020,Suffolk city,Virginia,51800,1,0,no,no,87061,218.1141986,35.7,13.8,13.4,39.9,7.3,12,13,25.1,11.5,6.4,16.6,0.5,51.6,21.6,50,Virginia,Democrat Win
6953,3/21/2020,Virginia Beach city,Virginia,51810,4,0,no,no,449733,1837.746427,31.5,9.5,9.7,36.2,5.8,6.8,12.3,22.9,10.3,10.6,11.8,1.3,50.9,1.5,37.1,Virginia,Democrat Win
6954,3/21/2020,Williamsburg city,Virginia,51830,4,0,no,no,14988,1680.568138,35.5,11.1,15.1,34.2,9.1,5.3,15.2,11,9.1,19.3,18.2,0.3,54,0,31.3,Virginia,Democrat Win
6955,3/21/2020,York,Virginia,51199,3,0,no,no,66919,639.4098609,24.4,8.8,7.4,30.8,6.1,6.2,14.3,24.4,10.6,9.1,12.5,1.6,51,6.1,27.5,Virginia,Democrat Win
6956,3/21/2020,Benton,Washington,53005,8,2,no,no,187519,110.3179539,29,8.9,10.6,31.2,6.5,10.4,13.4,26.8,13.1,10.8,16.1,4,49.9,10.6,27.8,Washington,Democrat Win
6957,3/21/2020,Chelan,Washington,53007,3,1,no,no,74761,25.59276865,27.7,6.5,9.5,28.4,6.8,17.4,17.5,24.2,11.8,8.9,17.2,6.9,50,27.2,31.2,Washington,Democrat Win
6958,3/21/2020,Clallam,Washington,53009,2,0,no,no,72969,41.96813082,37.8,11.8,14.5,29,9.3,8.1,26.9,17.7,20.3,5.7,16.2,1.1,50.7,35.5,16.4,Washington,Democrat Win
6959,3/21/2020,Clark,Washington,53011,9,3,no,no,450893,717.5010993,24.7,10.1,11.5,30.5,7.2,8.3,13.7,25.2,12.6,10.2,13.7,2.5,50.6,13.8,20,Washington,Democrat Win
6960,3/21/2020,Columbia,Washington,53013,1,0,no,no,3971,4.571805617,16.9,11.4,12.9,27.8,9,10.1,26.6,18.7,20.3,1.1,17.6,1.9,51.2,34.3,12.1,Washington,Democrat Win
6961,3/21/2020,Cowlitz,Washington,53015,2,0,no,no,102854,90.18828303,36.7,11.4,14,31.3,9.7,12,18,23.1,20.1,8,18.6,1.2,50.5,28.7,15.4,Washington,Democrat Win
6962,3/21/2020,Franklin,Washington,53021,1,0,no,no,87810,70.72353589,33.5,9.9,7.1,31.1,6.8,26.4,8.1,33.5,10,7.6,20.9,14.5,48.3,13.3,58.4,Washington,Democrat Win
6963,3/21/2020,Grant,Washington,53025,11,0,no,no,92530,34.53261346,26.3,11,9.4,34.2,9.1,24.9,12.6,30.2,12.4,5.1,20.7,12.5,49.1,38.7,44.5,Washington,Democrat Win
6964,3/21/2020,Grays Harbor,Washington,53027,1,0,no,no,71233,37.46543992,36.2,13.2,14.3,32.4,12.1,11.8,18.9,21,19.1,6,17.6,2,48.8,40.1,20,Washington,Democrat Win
6965,3/21/2020,Island,Washington,53029,19,1,no,no,80113,384.5129255,23.8,8.1,11.7,30.8,7.7,5.2,22.3,19,15.1,3.4,13.1,0.7,50.1,46.9,19.3,Washington,Democrat Win
6966,3/21/2020,Jefferson,Washington,53031,4,0,no,no,30333,16.8162802,30.1,8,13,24,7.2,5.5,31.6,13.7,16.8,3.8,12.3,0.5,51.1,57.5,11.3,Washington,Democrat Win
6967,3/21/2020,King,Washington,53033,935,76,no,no,2079550,982.9640328,24,7.2,11.5,28.9,5.5,7.5,12.2,20.9,9.6,26.5,10.9,4.6,49.8,3.2,37.8,Washington,Democrat Win
6968,3/21/2020,Kitsap,Washington,53035,15,0,no,no,257488,651.6550502,28.2,8.1,11.6,27.2,7,5.7,15.9,21.1,15.7,8.9,13.8,0.6,48.9,16.7,22.3,Washington,Democrat Win
6969,3/21/2020,Kittitas,Washington,53037,4,0,no,no,42785,18.62403994,23.5,6.5,14.9,27.3,6.7,9.4,14.6,17.8,13.2,9.9,15.2,0.8,49.6,40.1,15.4,Washington,Democrat Win
6970,3/21/2020,Klickitat,Washington,53039,4,0,no,no,20930,11.18273219,21.9,11.2,12.5,31.1,5.4,13.5,21,20.5,19,2.4,17.5,3.2,49.5,60.2,17.7,Washington,Democrat Win
6971,3/21/2020,Lewis,Washington,53041,2,0,no,no,75724,31.51481688,31.7,10.4,13.7,32.2,9.7,12.9,19.6,22,20.9,5.5,17.4,2,50,60.7,15.5,Washington,Democrat Win
6972,3/21/2020,Lincoln,Washington,53043,1,0,no,no,10326,4.469096075,21.9,12.4,12.2,26.3,4.1,8.7,23.9,21.7,20,0.7,14.8,0.4,48.9,100,7.9,Washington,Democrat Win
6973,3/21/2020,Mason,Washington,53045,1,0,no,no,61060,63.64467712,39,12.1,13.1,32.7,10.8,12.6,21.1,19.5,21.2,1.7,15.8,2.6,48,63.7,18.3,Washington,Democrat Win
6974,3/21/2020,Pierce,Washington,53053,95,1,no,no,832896,499.1893136,29.9,9.5,13.2,35.6,7.8,9,12.7,24,13.5,12,15.8,2.5,50.3,6.6,31.4,Washington,Democrat Win
6975,3/21/2020,San Juan,Washington,53055,1,0,no,no,16056,92.32286614,32,5.6,10.7,24.1,5.1,4.7,29.5,14.2,12.9,2.2,13.1,0.8,51.6,100,10.9,Washington,Democrat Win
6976,3/21/2020,Skagit,Washington,53057,28,0,no,no,120475,69.63316228,29.3,10.4,11.3,28.6,7.2,11.1,18.8,22.5,14.4,7.7,14.5,4.5,50.4,29,24.5,Washington,Democrat Win
6977,3/21/2020,Snohomish,Washington,53061,446,9,no,no,758649,363.5861593,25.4,8.2,10.3,34.8,6.2,8.2,12.1,23.2,11.9,14.6,14.4,3.5,49.8,10.8,28,Washington,Democrat Win
6978,3/21/2020,Spokane,Washington,53063,16,0,no,no,485859,275.4400641,30.2,9.4,14.1,30.4,7.2,6.9,14.7,22.5,15,14.7,13,1.2,50.4,13.7,14.4,Washington,Democrat Win
6979,3/21/2020,Stevens,Washington,53065,1,0,no,no,43744,17.65729302,27.1,11,14.1,32,8.9,10.1,20.6,22.3,19.3,2.8,17.3,0.4,50.1,79.2,12.9,Washington,Democrat Win
6980,3/21/2020,Thurston,Washington,53067,10,0,no,no,266311,368.6193118,28.9,10.3,12.3,29.2,8.4,6.4,15.2,22.1,13,8.2,13.5,1.4,51.1,21,23.6,Washington,Democrat Win
6981,3/21/2020,Walla Walla,Washington,53071,1,0,no,no,59809,47.09254869,30.3,10.7,11.1,27,6.4,11.4,16.4,21.4,15.6,8.8,16.4,4.2,48.9,17.1,27.4,Washington,Democrat Win
6982,3/21/2020,Whatcom,Washington,53073,14,2,no,no,209729,99.4974327,26.6,8.2,13.2,29.2,7.7,8.8,15.5,20.1,13.6,13.6,12.5,1.8,50.5,25.9,19.9,Washington,Democrat Win
6983,3/21/2020,Yakima,Washington,53077,20,0,no,no,247681,57.67374819,40,11.3,9.4,31.9,8.3,27.5,12.7,30,12.8,6.4,23.5,10.9,50,23.5,55,Washington,Democrat Win
6984,3/21/2020,Jackson,West Virginia,54035,1,0,no,no,29199,62.88058663,27.1,14.5,12.5,39.2,5.4,13.4,19.1,21.8,17.9,0.8,22.9,0.1,50.3,71.4,2.7,West Virginia,Republican Win
6985,3/21/2020,Jefferson,West Virginia,54037,2,0,no,no,55531,264.8672975,22.5,9.2,9.4,34.5,7.6,11.2,13.9,23,12.9,3.5,18.5,0.6,50.4,48.4,15.9,West Virginia,Republican Win
6986,3/21/2020,Kanawha,West Virginia,54039,1,0,no,no,189636,210.3254077,40,16.3,13.9,38.2,6.4,12,18.2,20.4,19.5,6.4,21.8,0.3,51.8,25.2,12.1,West Virginia,Republican Win
6987,3/21/2020,Marshall,West Virginia,54051,2,0,no,no,32296,105.7390336,26.7,15.6,12.6,37.5,6,10.8,19.3,20.3,14.7,1.4,22.7,0.1,50.4,49,3.1,West Virginia,Republican Win
6988,3/21/2020,Mercer,West Virginia,54055,2,0,no,no,61476,146.7328314,42.6,13,15.3,41.6,6.2,17,19.5,20.6,25.7,4.2,25.3,0.6,52,40.7,9.6,West Virginia,Republican Win
6989,3/21/2020,Monongalia,West Virginia,54061,1,0,no,no,102827,285.5765306,27.1,9.2,14.7,37.1,6.1,8.4,10.9,16.2,10.9,14.5,19.2,0.4,48.4,26.9,11.4,West Virginia,Republican Win
6990,3/21/2020,Putnam,West Virginia,54079,1,0,no,no,56743,164.1498719,23.4,12.9,9.8,34.2,3.1,8,16.6,23,13,2.9,19,0.2,50.8,35.8,4.5,West Virginia,Republican Win
6991,3/21/2020,Tucker,West Virginia,54093,2,0,no,no,6922,16.52196995,24.4,18.6,11.9,35,8.2,12.7,22.6,17.8,20.3,3.7,20.5,0,48.9,100,2.3,West Virginia,Republican Win
6992,3/21/2020,Bayfield,Wisconsin,55007,1,0,no,no,14987,10.14097063,27.8,8.9,9.7,29.5,6.8,5.5,23.9,17.8,15.9,2.2,13.9,0.2,49.1,100,14.9,Wisconsin,Democrat Win
6993,3/21/2020,Brown,Wisconsin,55009,3,0,no,no,256621,484.4244343,30.4,10.8,9.2,33.9,5.3,8.6,13.1,24.3,10.9,11.2,12.3,2.6,50.4,14.5,18,Wisconsin,Democrat Win
6994,3/21/2020,Calumet,Wisconsin,55015,1,0,no,no,49653,156.0257455,19.4,11.9,6.5,31.4,2.6,7.4,13.1,25.4,9,4.8,10.9,0.7,49.6,27.5,8.4,Wisconsin,Democrat Win
6995,3/21/2020,Chippewa,Wisconsin,55017,1,0,no,no,63355,62.8302663,27.6,9.8,9.6,30.2,4.2,7.9,16.2,22.9,12.9,5.3,13.4,0.5,48.2,46.1,5.9,Wisconsin,Democrat Win
6996,3/21/2020,Columbia,Wisconsin,55021,5,0,no,no,56650,73.99979067,25,11,8.2,30.9,4.3,7.2,16.2,22.4,10.9,6.6,12.4,0.8,48.9,60.7,6.7,Wisconsin,Democrat Win
6997,3/21/2020,Dane,Wisconsin,55025,49,0,no,no,516818,431.9663049,26.3,6.1,10.1,28,4.4,4.7,11.9,21.1,8.8,22.3,12,1.6,50.3,12.3,19.4,Wisconsin,Democrat Win
6998,3/21/2020,Douglas,Wisconsin,55031,1,0,no,no,43705,33.51243632,34.1,7.9,11.6,31.8,6.4,6.4,16.3,20.5,14.7,6.6,12.9,0.2,49.9,38.8,7.9,Wisconsin,Democrat Win
6999,3/21/2020,Dunn,Wisconsin,55033,1,0,no,no,44348,52.16470871,26.6,9.3,10.2,30.8,5.5,7.1,14.7,19.9,11.3,6,14.1,0.6,49.8,59.3,6.7,Wisconsin,Democrat Win
7000,3/21/2020,Eau Claire,Wisconsin,55035,2,0,no,no,101907,159.7483476,23.8,8.9,11,31.6,4.8,6.9,13.9,20.5,12.4,7.5,13.1,1.3,50.6,23,9.1,Wisconsin,Democrat Win
7001,3/21/2020,Fond du Lac,Wisconsin,55039,15,1,no,no,101968,141.7099641,27.3,8.6,8.3,30.1,4.6,8.4,16.5,22,11.4,8.3,13,0.9,50.8,35.1,9.3,Wisconsin,Democrat Win
7002,3/21/2020,Green,Wisconsin,55045,1,0,no,no,37050,63.43712592,27.4,7.2,8.2,30.3,3,7.8,16.8,23,12.1,4.5,11.8,0.6,50.3,60.2,5.3,Wisconsin,Democrat Win
7003,3/21/2020,Jefferson,Wisconsin,55055,1,0,no,no,84538,151.9205881,26.1,4.8,8.5,32.6,4.7,8.9,14.9,22.3,10.6,6.6,12,1,50,34.1,10,Wisconsin,Democrat Win
7004,3/21/2020,Kenosha,Wisconsin,55059,5,0,no,no,167896,617.2284352,37.6,7.6,10.4,32.8,8.7,10,12.5,24.2,12,10.8,13.8,1.5,50.5,10.7,23.3,Wisconsin,Democrat Win
7005,3/21/2020,La Crosse,Wisconsin,55063,5,0,no,no,117538,260.1830553,23.8,6.6,11,30.9,4.8,5.5,14.7,20.4,11.3,13.5,12.2,1.5,51.2,16.8,9.5,Wisconsin,Democrat Win
7006,3/21/2020,Marathon,Wisconsin,55073,1,0,no,no,135367,87.61605037,22.3,10.5,9,31.3,4.8,8.9,15.9,23.4,11.3,7.5,11.8,1.4,49.7,43,10.6,Wisconsin,Democrat Win
7007,3/21/2020,Milwaukee,Wisconsin,55079,126,2,no,no,955306,3953.685818,50.2,10.4,15.4,36,8.1,13.1,12.2,24.5,13.3,18.5,18.4,3.2,51.6,0.2,47.3,Wisconsin,Democrat Win
7008,3/21/2020,Outagamie,Wisconsin,55087,2,0,no,no,181799,285.1492855,25.2,10.4,8.4,26.8,3.7,6.5,13.1,24.2,9.9,8.9,12.8,1,50,24.7,11.6,Wisconsin,Democrat Win
7009,3/21/2020,Ozaukee,Wisconsin,55089,11,1,no,no,87625,375.9788055,20.6,6,7,32.1,3.5,3.7,17.4,22.1,9,8.7,10.2,0.4,50.8,24.9,7.7,Wisconsin,Democrat Win
7010,3/21/2020,Pierce,Wisconsin,55093,1,0,no,no,40881,71.25247034,21.7,5.5,9.1,32,2.8,5.3,12.6,21.2,9.4,8,11.4,1.1,50.2,53.6,5.1,Wisconsin,Democrat Win
7011,3/21/2020,Racine,Wisconsin,55101,4,0,no,no,194873,586.0185938,39.8,8.3,10,36.3,7.5,11.2,14.7,23.9,13,9.2,15.3,1.4,50.5,12.3,26.9,Wisconsin,Democrat Win
7012,3/21/2020,Rock,Wisconsin,55105,3,0,no,no,160986,224.1701394,38.7,11.6,10.4,34.5,7.4,10.6,15,23.9,14.4,7.3,14.8,1.2,50.7,20.4,16.4,Wisconsin,Democrat Win
7013,3/21/2020,Sauk,Wisconsin,55111,2,0,no,no,63317,76.14514878,29.5,9.8,9.2,32.1,4.8,9.1,17.1,23.1,13,8.4,13,0.8,50.1,46.1,8.5,Wisconsin,Democrat Win
7014,3/21/2020,Sheboygan,Wisconsin,55117,6,0,no,no,115269,225.4532862,26.6,7.4,8.2,33.5,5.1,8.4,16.3,22.8,10.6,8.7,12.1,1.1,49.7,28.3,14.4,Wisconsin,Democrat Win
7015,3/21/2020,St. Croix,Wisconsin,55109,2,0,no,no,86726,120.0392375,21.8,7.3,6.9,31.4,4.1,4.2,12.2,26.1,9,6.5,10.1,0.5,50.1,53.2,5.6,Wisconsin,Democrat Win
7016,3/21/2020,Walworth,Wisconsin,55127,3,0,no,no,103021,185.5379723,29.9,7.6,8.7,30.6,6.4,9.1,15.3,22,11.6,8.7,13.9,2.2,50.1,34.2,14.3,Wisconsin,Democrat Win
7017,3/21/2020,Washington,Wisconsin,55131,3,0,no,no,133422,309.8179516,21,6.6,6.8,29.8,4,6.1,15.6,23.1,10.1,7.9,9.8,0.5,50.3,30.8,6.6,Wisconsin,Democrat Win
7018,3/21/2020,Waukesha,Wisconsin,55133,20,0,no,no,395377,719.2849584,18.2,9.5,6.4,30.5,3.7,4.1,16.5,22.4,9.9,11.9,10.1,0.7,50.8,9.9,10.5,Wisconsin,Democrat Win
7019,3/21/2020,Winnebago,Wisconsin,55139,5,0,no,no,169487,390.0859434,30.6,9,10.1,32.9,4.4,7.9,14.7,20.9,11.3,10.9,12.7,0.9,49.7,13.4,10.5,Wisconsin,Democrat Win
7020,3/21/2020,Wood,Wisconsin,55141,1,0,no,no,73621,92.84515437,28.6,8.3,9.7,32.7,5.7,7.7,18.6,21.9,12.7,7.6,12.4,0.7,50.8,36.7,6.9,Wisconsin,Democrat Win
7021,3/21/2020,Campbell,Wyoming,56005,1,0,no,no,48473,10.0936611,23.3,7.5,11.2,35,4.7,8.3,7,28.4,8.8,9.6,12.6,1.2,48.5,29.1,12.2,Wyoming,Republican Win
7022,3/21/2020,Carbon,Wyoming,56007,1,0,no,no,15696,1.987448917,28.4,7.5,11.1,30.7,4.1,9.6,13.8,24,12.4,3.2,15.7,2.8,46,41.6,22.1,Wyoming,Republican Win
7023,3/21/2020,Fremont,Wyoming,56013,9,0,no,no,40683,4.429849052,37.9,9.9,13.6,30.5,7.3,8.5,16.4,25.2,14.4,2.9,14.4,0.2,49.8,51.4,29.8,Wyoming,Republican Win
7024,3/21/2020,Laramie,Wyoming,56021,5,0,no,no,96459,35.91292446,28.9,9.4,10.9,32.3,5.6,6.7,14.1,23.5,12.6,5.3,13.2,0.8,49.3,19.8,21,Wyoming,Republican Win
7025,3/21/2020,Natrona,Wyoming,56025,1,0,no,no,80871,15.14297073,34.3,8.5,12.7,30.2,4.9,8.3,12.8,24,14.1,9.2,14.5,0.7,49.6,14.4,13,Wyoming,Republican Win
7026,3/21/2020,Park,Wyoming,56029,1,0,no,no,29083,4.190751803,22,9.2,11.1,27.2,3.8,5.7,19.4,20.7,12,2.5,13.3,0.6,50.2,44.2,9.4,Wyoming,Republican Win
7027,3/21/2020,Sheridan,Wyoming,56033,4,0,no,no,29924,11.85879133,24.5,9.5,11.7,31,3.8,6.1,18.2,21.6,14.1,5.3,12.5,0.3,49.8,35.5,8.3,Wyoming,Republican Win
7028,3/21/2020,Teton,Wyoming,56039,2,0,no,no,22623,5.661501584,27.9,2.2,9.7,26.6,2.1,4.6,11.8,19.5,6.3,6.6,11.9,4.3,48.4,46.4,18.8,Wyoming,Republican Win
7029,3/22/2020,Baldwin,Alabama,1003,2,0,no,no,199510,125.4931867,24.1,10.7,11.6,33.3,6.3,10,18.7,22.2,13.9,18.3,17.5,0.5,51.5,42.3,16.8,Alabama,Republican Win
7030,3/22/2020,Calhoun,Alabama,1015,1,0,no,no,115883,191.2611704,40.2,17.5,15.7,41.3,11.7,17.7,15.9,22.1,20.4,3.7,23.1,1,51.9,33.7,27,Alabama,Republican Win
7031,3/22/2020,Chambers,Alabama,1017,2,0,no,no,34018,57.02636348,46.6,19.9,17.9,37.3,7.5,19.7,18.4,21.4,17.7,3.5,24,0.1,52.1,49.1,43.3,Alabama,Republican Win
7032,3/22/2020,Cullman,Alabama,1043,2,0,no,no,81316,110.6494459,25.4,19.3,11.8,35.4,6.1,17.8,17.8,22.5,15.7,2.4,21.8,0.6,50.6,73.2,7.5,Alabama,Republican Win
7033,3/22/2020,Elmore,Alabama,1051,6,0,no,no,80957,130.8950778,31.3,15.8,13.3,38.4,7.5,13.2,13.9,22.9,17.4,2.7,18.6,0.7,51.7,54.2,26.3,Alabama,Republican Win
7034,3/22/2020,Jackson,Alabama,1071,1,0,no,no,52608,48.80750695,30.9,16.5,13.6,38,8.6,20.5,18.5,21.7,17.7,1,23.2,0.4,50.9,77,10.5,Alabama,Republican Win
7035,3/22/2020,Jefferson,Alabama,1073,71,0,no,no,659096,593.0919328,42.6,12.9,17.8,36.3,8.2,11,14.3,23.1,15,13.7,19.7,1.2,52.7,9.8,49.3,Alabama,Republican Win
7036,3/22/2020,Lamar,Alabama,1075,1,0,no,no,14066,23.25550566,21.1,18.8,15.2,37.9,9.5,22.6,20.2,21.7,23.2,0.5,24.3,0,51.1,100,13.9,Alabama,Republican Win
7037,3/22/2020,Lauderdale,Alabama,1077,2,0,no,no,92641,138.7465787,32.7,13.8,14,35.1,7.6,15.1,18.3,20.5,15.6,5,20.1,0.6,52,49.3,15,Alabama,Republican Win
7038,3/22/2020,Lee,Alabama,1081,16,0,no,no,153947,253.3891336,35.8,9,17,36.6,6.1,11.3,10.3,21.8,12.2,12.8,21.5,1.2,50.8,27.4,32.1,Alabama,Republican Win
7039,3/22/2020,Limestone,Alabama,1083,1,0,no,no,90257,161.1907157,25.6,13.8,12.2,37.4,7.9,16.8,13.9,23.4,15.1,3.3,20.1,1,49.9,57.6,22.6,Alabama,Republican Win
7040,3/22/2020,Madison,Alabama,1089,16,0,no,no,349973,436.5884881,30.1,13.5,13.8,36.2,7.3,9.2,13.7,22.5,12.8,9.6,19.3,1.1,51.1,16.4,34.6,Alabama,Republican Win
7041,3/22/2020,Marion,Alabama,1093,1,0,no,no,30239,40.7373541,26.5,20.4,13.3,37.5,7.6,20.1,20.1,21.1,24.8,1.7,22.3,0.5,50.7,88.9,8,Alabama,Republican Win
7042,3/22/2020,Mobile,Alabama,1097,2,0,no,no,414291,336.9864782,44.1,14,17.9,37.3,8.7,14.2,14.5,24,15.2,8.1,22.4,0.7,52.4,20,42.1,Alabama,Republican Win
7043,3/22/2020,Montgomery,Alabama,1101,3,0,no,no,227392,289.9065433,51.9,13.9,20.7,37.1,8.4,14.5,13.3,23.2,16.3,7.7,23.9,1.4,52.8,10.5,64.1,Alabama,Republican Win
7044,3/22/2020,Shelby,Alabama,1117,17,0,no,no,205951,262.234819,19.3,10.5,9.3,36.7,4.6,8.4,13,24.4,11.4,7.5,16.5,1.6,51.7,22.9,21.1,Alabama,Republican Win
7045,3/22/2020,St. Clair,Alabama,1115,3,0,no,no,86576,137.0080951,26.3,13.8,11.7,36.6,6.4,16.5,15.2,23,17.1,1.8,19.3,0.5,50.4,72.8,13.7,Alabama,Republican Win
7046,3/22/2020,Talladega,Alabama,1121,1,0,no,no,81057,110.0156677,45.8,16.3,17.2,42.2,12,20.2,16.1,22.2,18.9,2.3,23.2,0.5,51.7,55.8,36.5,Alabama,Republican Win
7047,3/22/2020,Tuscaloosa,Alabama,1125,7,0,no,no,202471,153.1925406,37.6,11.9,16.4,37.9,7,11.9,11.7,21,12,15.6,20.3,0.9,51.9,25.5,37,Alabama,Republican Win
7048,3/22/2020,Walker,Alabama,1127,1,0,no,no,65593,82.90388807,32.1,14.2,14.6,39.5,11,21.4,18.1,22.2,25.3,0.6,24.4,0.6,51.3,74.1,10.4,Alabama,Republican Win
7049,3/22/2020,Washington,Alabama,1129,1,0,no,no,16909,15.65349331,40.5,16.6,17.2,38.8,16.1,20.3,16.7,23.5,23.9,0.1,23,0.5,50.8,100,34.9,Alabama,Republican Win
7050,3/22/2020,Anchorage,Alaska,2020,6,0,no,no,299321,175.3895984,29.9,7.8,12.1,29.7,6,6.7,8.9,25,10.6,11,15,2.4,49.1,4.1,40.2,Alaska,Republican Win
7051,3/22/2020,Fairbanks North Star Borough,Alaska,2090,7,0,no,no,100150,13.63829063,28.3,6.2,12.5,30.2,8.5,5.6,7.8,24.5,10.4,7.5,12,0.6,46.1,30.9,28.5,Alaska,Republican Win
7052,3/22/2020,Kenai Peninsula Borough,Alaska,2122,3,0,no,no,57637,3.585488752,24.4,8.4,13.6,30.3,8.7,7.3,14.1,23,14.1,3.4,14.7,0.5,47.9,79.3,18.6,Alaska,Republican Win
7053,3/22/2020,Ketchikan Gateway Borough,Alaska,2130,6,0,no,no,13715,2.822943835,35.7,9.2,13,31.8,7.6,8,12.6,22.6,13.9,13.9,13.7,1.2,49,23.2,35.4,Alaska,Republican Win
7054,3/22/2020,Apache,Arizona,4001,3,0,no,no,72346,6.460929815,51,16.8,24.2,34.9,15.8,21.8,13.3,29.3,14.7,0.8,26,5.6,50.8,74.1,81.4,Arizona,Democrat Win
7055,3/22/2020,Cochise,Arizona,4003,1,0,no,no,128177,20.79252101,35.9,10.5,13.9,30.9,8.6,13.4,19.8,22.3,17,7.1,18.1,4.6,49.2,36.3,43.7,Arizona,Democrat Win
7056,3/22/2020,Coconino,Arizona,4005,15,0,no,no,138064,7.415357908,36.6,7.5,18,30.6,8.2,11.1,10.9,21.8,11.5,7.9,15.9,2.2,50.6,31.5,45.4,Arizona,Democrat Win
7057,3/22/2020,Graham,Arizona,4009,2,0,no,no,37529,8.118410784,35.3,9.9,14.7,29.3,14.4,14.6,12.3,27.8,13.4,2.8,18.9,2.4,46.7,46.4,48.5,Arizona,Democrat Win
7058,3/22/2020,Maricopa,Arizona,4013,81,2,no,no,4088549,444.4467438,34.1,8.9,13.7,34.3,6.8,13.1,13.8,25,10.8,14.6,15.6,5.2,50.5,2.4,43.1,Arizona,Democrat Win
7059,3/22/2020,Navajo,Arizona,4017,13,0,no,no,108209,10.87540214,43.4,15.4,20.9,35.4,18.5,18.5,15.7,27.9,17.9,1.4,24.3,3.4,49.9,54.1,58.1,Arizona,Democrat Win
